"step","type","amount","name_orig","oldbalance_org","newbalance_orig","name_dest","oldbalance_dest","newbalance_dest","is_fraud","Class","type_numeric"
180,"CASH_OUT",120487.4,"C2042055814",50079,0,"C1685029435",0,120487.4,"0","0",2
360,"CASH_OUT",312299.61,"C157236769",11872.84,0,"C1055472258",717604.97,1029904.58,"0","0",2
158,"TRANSFER",142827.75,"C2020165085",0,0,"C1461657245",5605285.49,5748113.24,"0","0",1
185,"CASH_OUT",221402.05,"C2047100922",0,0,"C290472837",1767163.57,1988565.61,"0","0",2
18,"CASH_OUT",258732.18,"C775335446",467810,209077.82,"C1794194687",2428432.79,2932633.01,"0","0",2
137,"CASH_OUT",206803.58,"C26287020",136272,0,"C1954446738",11565893.67,11772697.25,"0","0",2
396,"TRANSFER",1505735.7,"C686806659",119825,0,"C1176800029",3618529.28,5124264.98,"0","0",1
331,"CASH_OUT",353172.66,"C967550320",0,0,"C613938969",660064.74,1013237.4,"0","0",2
251,"CASH_OUT",349819.98,"C881156325",61294,0,"C82461266",325447.53,675267.51,"0","0",2
275,"CASH_OUT",236498.98,"C1536687950",0,0,"C1168856269",9889697.91,10126196.89,"0","0",2
397,"CASH_OUT",160952.53,"C153692150",118,0,"C389356606",1553262.5,1714215.03,"0","0",2
139,"CASH_OUT",189977.21,"C418587920",0,0,"C944756068",518706.29,708683.51,"0","0",2
137,"CASH_OUT",2550.55,"C1245557486",0,0,"C1182067824",158376.77,160927.32,"0","0",2
19,"CASH_OUT",57738.29,"C1021852651",0,0,"C201210119",786627.23,617558.26,"0","0",2
205,"CASH_OUT",191261.82,"C613624900",50113,0,"C1238170674",0,191261.82,"0","0",2
254,"CASH_OUT",160623.19,"C1099327618",884,0,"C58142999",0,160623.19,"0","0",2
301,"CASH_OUT",108332.43,"C1870570918",188261.61,79929.18,"C2011516640",939972.71,1048305.14,"0","0",2
45,"TRANSFER",120038.07,"C1204060167",0,0,"C1075168376",1069823.08,1189861.15,"0","0",1
354,"CASH_OUT",231786.19,"C1726640611",252960,21173.81,"C1959645798",238929.97,470716.16,"0","0",2
130,"CASH_OUT",116587.17,"C783792796",103,0,"C1296952922",152669.51,269256.68,"0","0",2
33,"CASH_OUT",77154.24,"C1678171628",10651,0,"C1315242320",0,77154.24,"0","0",2
332,"CASH_OUT",94496.45,"C475296705",99135,4638.55,"C1195977370",213620.16,308116.6,"0","0",2
402,"CASH_OUT",425485.83,"C1587097376",79342,0,"C1386493009",240810.87,666296.7,"0","0",2
130,"CASH_OUT",176870.02,"C1460320418",49614,0,"C855610075",28971.3,205841.31,"0","0",2
300,"CASH_OUT",55695.66,"C183945854",60648,4952.34,"C68914986",2111130.68,2166826.35,"0","0",2
133,"CASH_OUT",295730.38,"C978903487",20412,0,"C1023466682",0,295730.38,"0","0",2
352,"CASH_OUT",594.62,"C225048695",0,0,"C1722732743",952162.51,952757.13,"0","0",2
19,"CASH_OUT",116902.68,"C1226378779",0,0,"C347507466",229847.98,346750.66,"0","0",2
570,"CASH_OUT",207958.89,"C15807807",74635,0,"C85920892",0,207958.89,"0","0",2
206,"CASH_OUT",166595.64,"C1006387368",0,0,"C2082321425",6856971.36,7023567,"0","0",2
164,"CASH_OUT",46371.04,"C2032008906",206447,160075.96,"C1247291114",348014.77,394385.8,"0","0",2
358,"CASH_OUT",357137.08,"C2007280322",0,0,"C991670268",12446491.99,12803629.07,"0","0",2
380,"CASH_OUT",14442.31,"C940647131",0,0,"C1253353617",46471.17,60913.48,"0","0",2
228,"CASH_OUT",97735.82,"C1384030433",108,0,"C1276470282",0,97735.82,"0","0",2
279,"CASH_OUT",190832.78,"C1124302277",107627,0,"C1812712115",420306.41,611139.2,"0","0",2
204,"CASH_OUT",12822.62,"C1334021200",0,0,"C1829712198",561763.55,574586.17,"0","0",2
278,"CASH_OUT",220572.47,"C1455164234",0,0,"C2000664917",1453236.58,1673809.05,"0","0",2
370,"CASH_OUT",100039.24,"C212629893",0,0,"C242954911",794934.07,894973.31,"0","0",2
210,"CASH_OUT",191561.95,"C2053031260",7779,0,"C753680391",445250.92,340920.1,"0","0",2
203,"TRANSFER",1853625.53,"C407591903",0,0,"C620532131",8911874.14,10858720.85,"0","0",1
354,"CASH_OUT",23481.48,"C518375553",211522.9,188041.42,"C296813131",71435.97,94917.45,"0","0",2
130,"CASH_OUT",762783.39,"C90163801",0,0,"C1797227346",1258893.43,2284593.62,"0","0",2
251,"CASH_OUT",96259.68,"C454601619",278697,182437.32,"C474337664",0,564760.4,"0","0",2
203,"CASH_OUT",100724.12,"C441259640",88,0,"C1972262856",389238.92,489963.04,"0","0",2
94,"CASH_OUT",170436.32,"C1573829734",0,0,"C1360889611",2444796.44,2615232.76,"0","0",2
253,"TRANSFER",159419.24,"C1438763681",0,0,"C756170751",215285.56,374704.8,"0","0",1
40,"CASH_OUT",93032.73,"C1244576001",0,0,"C823318040",400216.25,493248.97,"0","0",2
283,"CASH_OUT",167991.15,"C682765323",16111,0,"C963009117",262972.14,430963.29,"0","0",2
161,"CASH_OUT",360067.22,"C1523594412",0,0,"C1583492485",496553,0,"0","0",2
18,"CASH_OUT",129885.9,"C1525049535",0,0,"C1362000429",1392265.4,1522151.3,"0","0",2
234,"CASH_OUT",263379.76,"C153404690",0,0,"C540897076",425348.32,688728.08,"0","0",2
9,"CASH_OUT",218367.18,"C1932095706",0,0,"C590310947",411000.09,288724.36,"0","0",2
252,"CASH_OUT",113182.66,"C293388173",113547,364.34,"C737269576",12031681.14,12144863.8,"0","0",2
256,"TRANSFER",470477.96,"C515480068",194800.15,0,"C652447825",1568052.72,2038530.67,"0","0",1
42,"CASH_OUT",179754.42,"C1797377863",266,0,"C560228606",41168.05,220922.47,"0","0",2
282,"CASH_OUT",14970.05,"C1751646558",639,0,"C1601083575",338428.46,353398.51,"0","0",2
299,"CASH_OUT",26800.01,"C383497290",0,0,"C215984966",1710984.45,1737784.45,"0","0",2
398,"CASH_OUT",755383.93,"C1454507308",0,0,"C528597834",3207300.93,4335277.65,"0","0",2
279,"CASH_OUT",113050.41,"C1726890388",1026,0,"C1599012874",0,113050.41,"0","0",2
252,"CASH_OUT",117730.92,"C354422761",0,0,"C1709947036",800725.29,918456.22,"0","0",2
35,"TRANSFER",1170253.66,"C1763967921",6235,0,"C1819476732",0,1496194.47,"0","0",1
330,"TRANSFER",694670.13,"C1620413192",0,0,"C1754391457",2551552.95,3246223.08,"0","0",1
520,"TRANSFER",23590.03,"C1109211279",8088,0,"C330435114",2266997.06,2290587.08,"0","0",1
35,"CASH_OUT",835.68,"C1409683993",229358,228522.32,"C1925759623",80374.15,81209.83,"0","0",2
208,"CASH_OUT",91336.35,"C2048144342",21326,0,"C1993005806",0,91336.35,"0","0",2
183,"TRANSFER",557255.64,"C517780930",0,0,"C364234057",4896271.79,5453527.42,"0","0",1
279,"CASH_OUT",74713.69,"C1961491618",188219.12,113505.43,"C1080926514",1134543.26,1209256.95,"0","0",2
256,"CASH_OUT",21164.84,"C1931785844",5287,0,"C813033629",0,21164.84,"0","0",2
186,"TRANSFER",188689.87,"C49009771",0,0,"C77024209",853269.77,1041959.64,"0","0",1
334,"CASH_OUT",316405.81,"C848182271",33090.2,0,"C512589163",5923952,6240357.81,"0","0",2
259,"CASH_OUT",321142.62,"C2099774351",229893.6,0,"C2000501447",3697531.65,4018674.27,"0","0",2
372,"CASH_OUT",48088.33,"C1322487930",0,0,"C1648584528",64445.55,112533.89,"0","0",2
134,"CASH_OUT",208864.04,"C3163463",0,0,"C163690786",1677384.91,1886248.94,"0","0",2
21,"CASH_OUT",55902.34,"C894612966",2322.07,0,"C1126104686",904672.22,960574.56,"0","0",2
22,"CASH_OUT",359984.02,"C1408801077",29876,0,"C1938423796",544732.43,904716.44,"0","0",2
381,"TRANSFER",336868.11,"C1543998518",0,0,"C966176063",585567.34,922435.45,"0","0",1
329,"TRANSFER",296129.98,"C1335232998",41170,0,"C1801059984",0,296129.98,"0","0",1
154,"TRANSFER",725011.04,"C1827642026",0,0,"C1655798354",1459790.43,2184801.47,"0","0",1
370,"CASH_OUT",16791.66,"C1478473563",0,0,"C930064105",108832.79,125624.45,"0","0",2
187,"TRANSFER",464929.15,"C1732354710",269,0,"C240706496",0,464929.15,"0","0",1
19,"CASH_OUT",224557.14,"C320026750",201810.05,0,"C1867792760",388949.54,1782304.08,"0","0",2
159,"CASH_OUT",17394.89,"C419068714",0,0,"C1337346186",157122.8,174517.69,"0","0",2
307,"CASH_OUT",73790.46,"C1353827801",0,0,"C284005511",638666.28,712456.73,"0","0",2
325,"CASH_OUT",230750.3,"C1977371301",62543,0,"C44276739",0,230750.3,"0","0",2
138,"CASH_OUT",154884.19,"C1012058304",0,0,"C596563061",6218999.3,6373883.48,"0","0",2
378,"CASH_OUT",317385.61,"C1569508718",3689,0,"C1484798121",59309.4,376695.01,"0","0",2
347,"CASH_OUT",571693.59,"C933881753",18160,0,"C66721471",58476.92,630170.51,"0","0",2
688,"CASH_OUT",188703.14,"C881449224",2393.18,0,"C1480331517",1483665.89,1672369.03,"0","0",2
133,"CASH_OUT",247204.48,"C168600042",0,0,"C653681434",2707131.58,2954336.07,"0","0",2
589,"CASH_OUT",152436.22,"C2146652337",204833,52396.78,"C1341493103",2253.09,154689.31,"0","0",2
299,"CASH_OUT",33.79,"C2068704767",0,0,"C949639461",2832.56,2866.35,"0","0",2
163,"CASH_OUT",310151.84,"C90267767",0,0,"C1427401775",3600900.76,3911052.6,"0","0",2
184,"CASH_OUT",216177.2,"C522764731",100,0,"C1568375601",0,216177.2,"0","0",2
14,"CASH_OUT",12383.66,"C1534806173",283304,270920.34,"C1289579484",1017801.79,280233.53,"0","0",2
202,"CASH_OUT",228516.29,"C997542078",0,0,"C1264618361",773644.86,1002161.15,"0","0",2
691,"TRANSFER",2395393.18,"C76790752",0,0,"C1357419909",4532993.02,6928386.2,"0","0",1
187,"CASH_OUT",93454.77,"C997535169",0,0,"C1655319292",624683.83,718138.61,"0","0",2
349,"CASH_OUT",97674.87,"C1504822227",148699,51024.13,"C1568152671",0,97674.87,"0","0",2
274,"CASH_OUT",410798.19,"C393833983",15,0,"C842656392",0,410798.19,"0","0",2
16,"CASH_OUT",199123.8,"C774608813",0,0,"C51626955",2077176.03,2276299.83,"0","0",2
186,"CASH_OUT",363230.95,"C751879466",0,0,"C627261053",392761.63,755992.58,"0","0",2
228,"TRANSFER",1338188.98,"C2098819019",0,0,"C1872824049",3823433.16,5161622.13,"0","0",1
520,"CASH_OUT",11699.48,"C644248749",0,0,"C9135542",400157.77,411857.25,"0","0",2
301,"CASH_OUT",56172.01,"C1559934596",145123,88950.99,"C1512945422",2249276.12,2305448.13,"0","0",2
188,"CASH_OUT",127083.24,"C549074878",0,0,"C616394844",1622377.34,1749460.57,"0","0",2
207,"CASH_OUT",86281.02,"C1177116592",0,0,"C1932609527",235987.67,322268.69,"0","0",2
158,"CASH_OUT",44879.96,"C92915903",0,0,"C244427288",411939.24,456819.2,"0","0",2
36,"TRANSFER",114664.78,"C1715259907",0,0,"C230134578",262018.64,376683.42,"0","0",1
585,"CASH_OUT",107568.53,"C16860146",11152,0,"C657457272",2298808.9,2406377.42,"0","0",2
353,"CASH_OUT",291690.47,"C128735351",117302,0,"C379431022",91838.2,383528.67,"0","0",2
370,"CASH_OUT",48098.07,"C78695203",5615,0,"C2039176000",15925.11,64023.19,"0","0",2
321,"TRANSFER",2235023.72,"C263341462",77800,0,"C1805922371",0,2235023.72,"0","0",1
321,"TRANSFER",26023.4,"C344922638",0,0,"C215707665",777335.37,803358.78,"0","0",1
44,"CASH_OUT",589.37,"C662793056",0,0,"C495044232",831892.71,832482.08,"0","0",2
134,"CASH_OUT",107037.91,"C263324771",0,0,"C439733920",874012.11,981050.02,"0","0",2
19,"CASH_OUT",245123.01,"C229343127",94850,0,"C475423375",0,690357.46,"0","0",2
9,"CASH_OUT",84733.45,"C823655043",10834,0,"C2112574937",160262,64209.66,"0","0",2
129,"TRANSFER",272901.89,"C644348218",0,0,"C1560144655",655554.94,928456.83,"0","0",1
18,"CASH_OUT",5860.5,"C1900621856",0,0,"C415286934",30368,155929.4,"0","0",2
138,"CASH_OUT",63054.19,"C1547290909",306364,243309.81,"C602323823",6855665.77,6918719.96,"0","0",2
140,"CASH_OUT",23563.87,"C672255352",45160,21596.13,"C887313855",0,23563.87,"0","0",2
229,"CASH_OUT",38279.26,"C110857060",11468,0,"C1838135167",145437.13,183716.38,"0","0",2
369,"CASH_OUT",107597.02,"C752530822",0,0,"C1862044056",2601895.89,2709492.91,"0","0",2
227,"CASH_OUT",189756.98,"C308644912",353819,164062.02,"C1909775318",0,189756.98,"0","0",2
299,"CASH_OUT",196562.95,"C90926246",10425,0,"C1073110071",282790.86,479353.81,"0","0",2
44,"TRANSFER",1362317.32,"C323575444",0,0,"C182755121",1829463.38,3191780.7,"0","0",1
332,"TRANSFER",2748.42,"C1136725542",738846,736097.58,"C1445837334",0,2748.42,"0","0",1
592,"CASH_OUT",127360.95,"C1058659610",10661,0,"C1064825094",42956.59,170317.54,"0","0",2
397,"CASH_OUT",22751.23,"C1362970306",666130,643378.77,"C1890177188",46681.21,69432.45,"0","0",2
139,"TRANSFER",184820.55,"C449593431",0,0,"C862310383",289227.01,474047.56,"0","0",1
514,"TRANSFER",1003038.81,"C1389489524",0,0,"C1056520990",1855421.14,2858459.95,"0","0",1
304,"CASH_OUT",278141.61,"C693998599",11424,0,"C1503697382",0,278141.61,"0","0",2
136,"TRANSFER",1040150.95,"C2024145072",0,0,"C1958499361",1819346.21,3203446.8,"0","0",1
138,"TRANSFER",990510.47,"C2065299133",0,0,"C944189707",8129546.57,9225872.35,"0","0",1
10,"CASH_OUT",344317.75,"C1275061757",0,0,"C2036926986",799641.26,1143959.01,"0","0",2
161,"CASH_OUT",40674.6,"C235521536",30035,0,"C1181748069",0,40674.6,"0","0",2
131,"CASH_OUT",275360.25,"C1711930070",620584,345223.75,"C175667668",0,275360.25,"0","0",2
378,"CASH_OUT",108631.27,"C1263167126",40019,0,"C1655145393",329923.6,438554.87,"0","0",2
309,"CASH_OUT",159261.44,"C219775386",44258.12,0,"C181422161",323584.04,482845.48,"0","0",2
40,"CASH_OUT",73140.28,"C353138037",560882,487741.72,"C716660709",809436.75,882577.03,"0","0",2
281,"TRANSFER",756812.67,"C587038087",0,0,"C953490099",1020778.41,1777591.07,"0","0",1
564,"TRANSFER",168403.12,"C929277908",30835,0,"C798692423",0,168403.12,"0","0",1
308,"CASH_OUT",320745.1,"C1670816395",0,0,"C1763959533",337382.73,658127.83,"0","0",2
132,"CASH_OUT",341926.17,"C436909509",149110,0,"C64978552",62994.68,404920.86,"0","0",2
161,"CASH_OUT",203053.18,"C1219736725",0,0,"C1075483884",589259.84,792313.02,"0","0",2
321,"CASH_OUT",375996.13,"C100001139",9976,0,"C354792404",70923.36,446919.49,"0","0",2
277,"CASH_OUT",111772.6,"C1093455525",0,0,"C805065219",490694.1,602466.7,"0","0",2
228,"TRANSFER",856295.61,"C1688528299",102628,0,"C23476873",3205738.19,4062033.8,"0","0",1
546,"CASH_OUT",187127.4,"C1410935929",35807.32,0,"C959598703",1075229.69,1262357.09,"0","0",2
277,"CASH_OUT",71411.46,"C1933261122",0,0,"C802666932",379178.89,450590.35,"0","0",2
262,"CASH_OUT",166423.65,"C626515235",0,0,"C1889507486",274438.1,440861.74,"0","0",2
377,"CASH_OUT",535908.34,"C708087419",0,0,"C657447113",1552342.05,2088250.39,"0","0",2
182,"CASH_OUT",127859.64,"C1143491284",0,0,"C281323089",1175479.51,1303339.15,"0","0",2
41,"TRANSFER",1473223.03,"C1433168545",0,0,"C2098505158",1925169.42,3398392.45,"0","0",1
359,"TRANSFER",155940.72,"C1603736659",15829,0,"C806220333",46348.13,202288.85,"0","0",1
251,"CASH_OUT",54238,"C1656245315",0,0,"C446967117",569760.56,623998.57,"0","0",2
239,"TRANSFER",374738.87,"C2015883356",102580,0,"C215385619",183181.52,557920.4,"0","0",1
305,"CASH_OUT",72276.13,"C1686275206",20705,0,"C1867806646",0,72276.13,"0","0",2
346,"CASH_OUT",176844.46,"C699795042",202461,25616.54,"C1788934907",587408.06,764252.51,"0","0",2
280,"TRANSFER",1164680.53,"C850737362",0,0,"C2116285782",10785419.72,11950100.25,"0","0",1
156,"CASH_OUT",158582.63,"C1720310919",0,0,"C1473328485",313150.46,471733.09,"0","0",2
184,"CASH_OUT",122040.48,"C877748639",152915,30874.52,"C1733039325",0,122040.48,"0","0",2
259,"TRANSFER",79027.57,"C1047085311",0,0,"C772332000",2645434.2,2724461.77,"0","0",1
249,"CASH_OUT",5934.49,"C1080228655",33305,27370.51,"C904806201",225771,231705.49,"0","0",2
33,"TRANSFER",566610.52,"C1539432700",0,0,"C1969699160",761500.05,1328110.57,"0","0",1
255,"CASH_OUT",471931.1,"C1435818325",0,0,"C1480979980",1390874.54,1862805.64,"0","0",2
22,"CASH_OUT",462539.42,"C2086347139",0,0,"C380205760",1085529.74,1548069.15,"0","0",2
304,"CASH_OUT",345971.13,"C1846570670",5641,0,"C9946730",1215608.38,1561579.51,"0","0",2
262,"TRANSFER",73850.25,"C935667707",0,0,"C1131584778",1898706.38,1972556.63,"0","0",1
38,"CASH_OUT",97943.79,"C1125670834",1147,0,"C338797532",79824.14,177767.94,"0","0",2
323,"CASH_OUT",56733.41,"C1234426036",0,0,"C250778411",1045348.67,1102082.08,"0","0",2
408,"CASH_OUT",327180.56,"C698181302",0,0,"C1795376939",824083.33,1151263.89,"0","0",2
307,"CASH_OUT",41579.62,"C283473689",262895.87,221316.25,"C1960609398",775481.9,817061.52,"0","0",2
426,"CASH_OUT",328995.66,"C738502012",80289,0,"C62519696",468387.56,797383.22,"0","0",2
527,"CASH_OUT",245212.47,"C1883484495",0,0,"C1053624330",2009052.03,2254264.5,"0","0",2
596,"TRANSFER",351267.36,"C528029615",0,0,"C60852073",355098.59,706365.95,"0","0",1
252,"CASH_OUT",18987.39,"C2067523478",388683.4,369696.01,"C286471998",3791134.58,3810121.97,"0","0",2
303,"CASH_OUT",218816.46,"C244660362",0,0,"C1347772477",3115792.82,3334609.28,"0","0",2
140,"CASH_OUT",143648.86,"C1603984853",22517,0,"C595765340",781893.9,1029613.29,"0","0",2
227,"CASH_OUT",139961.58,"C423270879",0,0,"C374565189",1083451.14,1223412.71,"0","0",2
617,"CASH_OUT",47198.43,"C1249394196",1242,0,"C297442816",247634.49,294832.92,"0","0",2
309,"CASH_OUT",50106.59,"C763427735",0,0,"C1384392541",1060481.54,1110588.13,"0","0",2
163,"CASH_OUT",210841.31,"C1512091223",349470,138628.69,"C564749350",91213.18,302054.49,"0","0",2
226,"CASH_OUT",285360.34,"C1138988752",70836,0,"C1694940689",61858.86,347219.2,"0","0",2
332,"CASH_OUT",208197.27,"C1481814526",60642,0,"C897458092",280160,488357.27,"0","0",2
205,"CASH_OUT",33976.49,"C724401233",68255.76,34279.27,"C2126856079",366692.74,400669.24,"0","0",2
14,"CASH_OUT",291321.37,"C35404867",19891,0,"C965138047",4246279.03,4902034.85,"0","0",2
404,"TRANSFER",171542.63,"C1243998500",0,0,"C1067444067",2805629.19,2977171.82,"0","0",1
692,"CASH_OUT",93693.2,"C2134657753",51507,0,"C712047742",1904568.96,1998262.16,"0","0",2
229,"TRANSFER",990820.15,"C581959595",0,0,"C944656916",1102109.36,2092929.51,"0","0",1
375,"CASH_OUT",82941.13,"C1304440265",0,0,"C1987589422",2284074.03,2367015.17,"0","0",2
225,"CASH_OUT",290800.01,"C1181054345",147,0,"C1331510685",71177.51,361977.51,"0","0",2
11,"CASH_OUT",210775.24,"C536719531",23516,0,"C949813136",347623.34,991366.97,"0","0",2
181,"CASH_OUT",15130.84,"C2042846794",49833,34702.16,"C1377707620",0,15130.84,"0","0",2
275,"CASH_OUT",84950.06,"C2089575278",0,0,"C1391175688",9232518.53,9317468.59,"0","0",2
401,"CASH_OUT",241525.24,"C95436267",0,0,"C1928241284",722269.19,963794.42,"0","0",2
179,"CASH_OUT",82253.19,"C671724403",51554,0,"C2069115847",0,82253.19,"0","0",2
228,"CASH_OUT",52008.52,"C937002988",101558,49549.48,"C1035320459",268013.76,320022.29,"0","0",2
258,"CASH_OUT",319454.17,"C1074967450",0,0,"C2054435081",941899.07,1261353.23,"0","0",2
375,"CASH_OUT",104990.23,"C1544293026",0,0,"C301732707",3046823.22,3151813.45,"0","0",2
207,"CASH_OUT",429753.23,"C470621517",108106,0,"C190168686",1896083.83,2497083.32,"0","0",2
13,"TRANSFER",308942.35,"C79887764",0,0,"C750410491",2183748.66,2694534.68,"0","0",1
9,"CASH_OUT",491511.73,"C459077162",0,0,"C17977304",634950.99,1084340.39,"0","0",2
136,"CASH_OUT",328119.83,"C1493260248",110157,0,"C1471587443",0,328119.83,"0","0",2
684,"CASH_OUT",346260.13,"C118729062",5688.34,0,"C44752166",2928465.94,3274726.07,"0","0",2
179,"CASH_OUT",465439.55,"C2068829892",687825,222385.45,"C1783906376",0,465439.55,"0","0",2
18,"CASH_OUT",188884.73,"C1840459594",0,0,"C1681771313",920153.25,1428475.1,"0","0",2
372,"TRANSFER",1317883.37,"C1214741654",0,0,"C1646789193",2476777.81,3794661.19,"0","0",1
12,"CASH_OUT",53936.54,"C1722806658",168287.26,114350.72,"C504633208",252996.35,0,"0","0",2
260,"CASH_OUT",188340.49,"C1546676497",0,0,"C1961791148",1293049.88,1481390.37,"0","0",2
330,"CASH_OUT",126054.32,"C1301032910",462520.55,336466.24,"C1995453050",5492201.95,5618256.27,"0","0",2
120,"TRANSFER",82393.02,"C1304565788",0,0,"C1030111655",1117074.37,1199467.39,"0","0",1
159,"CASH_OUT",341824.5,"C647810198",11072,0,"C1651900045",1358127.59,2206377.83,"0","0",2
182,"CASH_OUT",8451.75,"C666538266",0,0,"C1656349739",126267.96,134719.71,"0","0",2
13,"TRANSFER",507330.45,"C369016813",47884.53,0,"C2010895184",1210413,1717743.45,"0","0",1
395,"TRANSFER",246992.4,"C1987942788",7057,0,"C995709534",1972777.16,2219769.56,"0","0",1
13,"CASH_OUT",218138.9,"C2006498308",22190,0,"C1440539463",0,218138.9,"0","0",2
36,"CASH_OUT",96867.57,"C185341196",68337,0,"C917674662",0,96867.57,"0","0",2
400,"CASH_OUT",105547.44,"C1067961853",72898,0,"C485995747",67562.51,173109.94,"0","0",2
230,"CASH_OUT",98695.52,"C1473020257",0,0,"C1644214436",5525396.26,5624091.78,"0","0",2
380,"CASH_OUT",187152.24,"C29394140",27708,0,"C1379876528",411428.41,598580.65,"0","0",2
18,"CASH_OUT",122797.94,"C907111204",206005,83207.06,"C456389031",742997.1,865795.04,"0","0",2
276,"CASH_OUT",171037.21,"C1437995166",0,0,"C45512716",553729.2,724766.41,"0","0",2
15,"TRANSFER",993163.8,"C998117675",50565,0,"C1266013760",0,993163.8,"0","0",1
253,"TRANSFER",1487126.03,"C177620721",5810,0,"C1836776621",0,1487126.03,"0","0",1
514,"TRANSFER",4654368.39,"C640110800",1459,0,"C486180267",1232135.24,5886503.63,"0","0",1
644,"CASH_OUT",297720.62,"C908028668",217452.5,0,"C1678137732",1047684.18,1345404.79,"0","0",2
251,"CASH_OUT",189944.9,"C908913657",173705,0,"C2124113886",298145.87,488090.77,"0","0",2
349,"CASH_OUT",65213.02,"C1057561198",29995,0,"C1173700269",25833.43,154595.12,"0","0",2
6,"CASH_OUT",233776.61,"C1728502333",45364,0,"C728885526",111507.27,345283.88,"0","0",2
181,"CASH_OUT",65458.86,"C530661390",51749,0,"C956274072",206295.61,733242.5,"0","0",2
185,"CASH_OUT",112679.73,"C1243832455",0,0,"C1317252295",149410.4,262090.14,"0","0",2
304,"TRANSFER",3861236.72,"C575719328",71378,0,"C1606646228",0,3861236.72,"0","0",1
399,"TRANSFER",51826.93,"C1194885645",0,0,"C1441714988",2427074.6,2478901.53,"0","0",1
186,"CASH_OUT",207494.24,"C1568313398",0,0,"C66043149",1295230.87,1502725.1,"0","0",2
326,"CASH_OUT",133415.01,"C1854190495",0,0,"C1270974360",1747871.01,1881286.02,"0","0",2
